sample_id,seat_id,row,section,seat_number,true_x,true_y,true_z,node_id,rssi_dbm,true_rssi,distance_m
R10-C03_N2_S056,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_02_FrontRight,-70.82,-72.27,14.005
R10-C03_N2_S057,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_02_FrontRight,-67.96,-72.27,14.005
R10-C03_N2_S058,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_02_FrontRight,-81.75,-72.27,14.005
R10-C03_N2_S059,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_02_FrontRight,-71.88,-72.27,14.005
R10-C03_N2_S060,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_02_FrontRight,-71.34,-72.27,14.005
R10-C03_N2_S061,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_02_FrontRight,-68.72,-72.27,14.005
R10-C03_N2_S062,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_02_FrontRight,-70.19,-72.27,14.005
R10-C03_N2_S063,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_02_FrontRight,-70.34,-72.27,14.005
R10-C03_N2_S064,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_02_FrontRight,-75.19,-72.27,14.005
R10-C03_N2_S065,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_02_FrontRight,-72.72,-72.27,14.005
R10-C03_N2_S066,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_02_FrontRight,-68.06,-72.27,14.005
R10-C03_N2_S067,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_02_FrontRight,-79.2,-72.27,14.005
R10-C03_N2_S068,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_02_FrontRight,-72.76,-72.27,14.005
R10-C03_N2_S069,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_02_FrontRight,-80.07,-72.27,14.005
R10-C03_N2_S070,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_02_FrontRight,-68.95,-72.27,14.005
R10-C03_N2_S071,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_02_FrontRight,-73.2,-72.27,14.005
R10-C03_N2_S072,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_02_FrontRight,-68.81,-72.27,14.005
R10-C03_N2_S073,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_02_FrontRight,-70.63,-72.27,14.005
R10-C03_N2_S074,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_02_FrontRight,-73.83,-72.27,14.005
R10-C03_N2_S075,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_02_FrontRight,-74.52,-72.27,14.005
R10-C03_N2_S076,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_02_FrontRight,-71.86,-72.27,14.005
R10-C03_N2_S077,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_02_FrontRight,-73.86,-72.27,14.005
R10-C03_N2_S078,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_02_FrontRight,-71.49,-72.27,14.005
R10-C03_N2_S079,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_02_FrontRight,-76.65,-72.27,14.005
R10-C03_N2_S080,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_02_FrontRight,-71.9,-72.27,14.005
R10-C03_N2_S081,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_02_FrontRight,-69.16,-72.27,14.005
R10-C03_N2_S082,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_02_FrontRight,-69.01,-72.27,14.005
R10-C03_N2_S083,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_02_FrontRight,-73.51,-72.27,14.005
R10-C03_N2_S084,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_02_FrontRight,-73.62,-72.27,14.005
R10-C03_N2_S085,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_02_FrontRight,-70.25,-72.27,14.005
R10-C03_N2_S086,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_02_FrontRight,-77.87,-72.27,14.005
R10-C03_N2_S087,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_02_FrontRight,-72.6,-72.27,14.005
R10-C03_N2_S088,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_02_FrontRight,-72.33,-72.27,14.005
R10-C03_N2_S089,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_02_FrontRight,-76.31,-72.27,14.005
R10-C03_N2_S090,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_02_FrontRight,-77.51,-72.27,14.005
R10-C03_N2_S091,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_02_FrontRight,-69.31,-72.27,14.005
R10-C03_N2_S092,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_02_FrontRight,-72.79,-72.27,14.005
R10-C03_N2_S093,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_02_FrontRight,-75.47,-72.27,14.005
R10-C03_N2_S094,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_02_FrontRight,-71.83,-72.27,14.005
R10-C03_N2_S095,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_02_FrontRight,-73.75,-72.27,14.005
R10-C03_N2_S096,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_02_FrontRight,-72.4,-72.27,14.005
R10-C03_N2_S097,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_02_FrontRight,-73.89,-72.27,14.005
R10-C03_N2_S098,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_02_FrontRight,-73.85,-72.27,14.005
R10-C03_N2_S099,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_02_FrontRight,-73.32,-72.27,14.005
R10-C03_N2_S100,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_02_FrontRight,-69.01,-72.27,14.005
R10-C03_N3_S001,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-62.69,-63.72,6.929
R10-C03_N3_S002,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-62.53,-63.72,6.929
R10-C03_N3_S003,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-63.89,-63.72,6.929
R10-C03_N3_S004,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-65.94,-63.72,6.929
R10-C03_N3_S005,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-64.12,-63.72,6.929
R10-C03_N3_S006,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-65.08,-63.72,6.929
R10-C03_N3_S007,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-69.38,-63.72,6.929
R10-C03_N3_S008,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-62.93,-63.72,6.929
R10-C03_N3_S009,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-65.93,-63.72,6.929
R10-C03_N3_S010,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-68.41,-63.72,6.929
R10-C03_N3_S011,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-65.45,-63.72,6.929
R10-C03_N3_S012,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-63.05,-63.72,6.929
R10-C03_N3_S013,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-67.01,-63.72,6.929
R10-C03_N3_S014,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-64.12,-63.72,6.929
R10-C03_N3_S015,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-64.74,-63.72,6.929
R10-C03_N3_S016,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-65.16,-63.72,6.929
R10-C03_N3_S017,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-64.4,-63.72,6.929
R10-C03_N3_S018,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-65.15,-63.72,6.929
R10-C03_N3_S019,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-58.77,-63.72,6.929
R10-C03_N3_S020,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-68.91,-63.72,6.929
R10-C03_N3_S021,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-70.59,-63.72,6.929
R10-C03_N3_S022,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-61.86,-63.72,6.929
R10-C03_N3_S023,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-61.73,-63.72,6.929
R10-C03_N3_S024,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-66.56,-63.72,6.929
R10-C03_N3_S025,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-64.73,-63.72,6.929
R10-C03_N3_S026,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-67.85,-63.72,6.929
R10-C03_N3_S027,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-65.28,-63.72,6.929
R10-C03_N3_S028,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-60.82,-63.72,6.929
R10-C03_N3_S029,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-67.79,-63.72,6.929
R10-C03_N3_S030,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-66.88,-63.72,6.929
R10-C03_N3_S031,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-62.71,-63.72,6.929
R10-C03_N3_S032,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-62.02,-63.72,6.929
R10-C03_N3_S033,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-59.95,-63.72,6.929
R10-C03_N3_S034,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-59.2,-63.72,6.929
R10-C03_N3_S035,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-61.73,-63.72,6.929
R10-C03_N3_S036,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-63.36,-63.72,6.929
R10-C03_N3_S037,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-63.06,-63.72,6.929
R10-C03_N3_S038,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-59.04,-63.72,6.929
R10-C03_N3_S039,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-72.26,-63.72,6.929
R10-C03_N3_S040,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-64.82,-63.72,6.929
R10-C03_N3_S041,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-64.65,-63.72,6.929
R10-C03_N3_S042,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-62.76,-63.72,6.929
R10-C03_N3_S043,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-60.92,-63.72,6.929
R10-C03_N3_S044,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-67.93,-63.72,6.929
R10-C03_N3_S045,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-68.17,-63.72,6.929
R10-C03_N3_S046,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-63.1,-63.72,6.929
R10-C03_N3_S047,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-62.73,-63.72,6.929
R10-C03_N3_S048,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-65.94,-63.72,6.929
R10-C03_N3_S049,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-61.43,-63.72,6.929
R10-C03_N3_S050,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-62.99,-63.72,6.929
R10-C03_N3_S051,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-60.81,-63.72,6.929
R10-C03_N3_S052,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-61.46,-63.72,6.929
R10-C03_N3_S053,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-59.62,-63.72,6.929
R10-C03_N3_S054,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-62.76,-63.72,6.929
R10-C03_N3_S055,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-60.69,-63.72,6.929
R10-C03_N3_S056,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-62.31,-63.72,6.929
R10-C03_N3_S057,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-64.91,-63.72,6.929
R10-C03_N3_S058,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-63.69,-63.72,6.929
R10-C03_N3_S059,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-63.56,-63.72,6.929
R10-C03_N3_S060,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-63.62,-63.72,6.929
R10-C03_N3_S061,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-61.6,-63.72,6.929
R10-C03_N3_S062,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-68.58,-63.72,6.929
R10-C03_N3_S063,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-64.27,-63.72,6.929
R10-C03_N3_S064,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-65.71,-63.72,6.929
R10-C03_N3_S065,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-60.55,-63.72,6.929
R10-C03_N3_S066,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-64.52,-63.72,6.929
R10-C03_N3_S067,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-67.76,-63.72,6.929
R10-C03_N3_S068,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-67.07,-63.72,6.929
R10-C03_N3_S069,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-72.64,-63.72,6.929
R10-C03_N3_S070,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-62.24,-63.72,6.929
R10-C03_N3_S071,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-61.58,-63.72,6.929
R10-C03_N3_S072,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-61.8,-63.72,6.929
R10-C03_N3_S073,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-66.26,-63.72,6.929
R10-C03_N3_S074,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-63.2,-63.72,6.929
R10-C03_N3_S075,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-64.01,-63.72,6.929
R10-C03_N3_S076,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-63.29,-63.72,6.929
R10-C03_N3_S077,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-64.7,-63.72,6.929
R10-C03_N3_S078,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-65.21,-63.72,6.929
R10-C03_N3_S079,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-65.92,-63.72,6.929
R10-C03_N3_S080,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-65.79,-63.72,6.929
R10-C03_N3_S081,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-63.67,-63.72,6.929
R10-C03_N3_S082,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-64.45,-63.72,6.929
R10-C03_N3_S083,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-65.54,-63.72,6.929
R10-C03_N3_S084,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-62.36,-63.72,6.929
R10-C03_N3_S085,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-66.27,-63.72,6.929
R10-C03_N3_S086,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-61.73,-63.72,6.929
R10-C03_N3_S087,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-64.08,-63.72,6.929
R10-C03_N3_S088,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-67.25,-63.72,6.929
R10-C03_N3_S089,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-63.28,-63.72,6.929
R10-C03_N3_S090,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-65.5,-63.72,6.929
R10-C03_N3_S091,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-66.46,-63.72,6.929
R10-C03_N3_S092,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-64.58,-63.72,6.929
R10-C03_N3_S093,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-62.47,-63.72,6.929
R10-C03_N3_S094,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-70.84,-63.72,6.929
R10-C03_N3_S095,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-63.34,-63.72,6.929
R10-C03_N3_S096,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-60.51,-63.72,6.929
R10-C03_N3_S097,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-63.27,-63.72,6.929
R10-C03_N3_S098,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-64.26,-63.72,6.929
R10-C03_N3_S099,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-60.95,-63.72,6.929
R10-C03_N3_S100,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_03_BackLeft,-67.71,-63.72,6.929
R10-C03_N4_S001,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-59.93,-63.67,6.9
R10-C03_N4_S002,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-63.88,-63.67,6.9
R10-C03_N4_S003,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-60.42,-63.67,6.9
R10-C03_N4_S004,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-64.62,-63.67,6.9
R10-C03_N4_S005,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-65.19,-63.67,6.9
R10-C03_N4_S006,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-61.69,-63.67,6.9
R10-C03_N4_S007,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-62.66,-63.67,6.9
R10-C03_N4_S008,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-63.81,-63.67,6.9
R10-C03_N4_S009,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-66.52,-63.67,6.9
R10-C03_N4_S010,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-64.89,-63.67,6.9
R10-C03_N4_S011,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-68.29,-63.67,6.9
R10-C03_N4_S012,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-62.12,-63.67,6.9
R10-C03_N4_S013,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-63.51,-63.67,6.9
R10-C03_N4_S014,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-56.84,-63.67,6.9
R10-C03_N4_S015,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-70.41,-63.67,6.9
R10-C03_N4_S016,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-65.28,-63.67,6.9
R10-C03_N4_S017,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-70.24,-63.67,6.9
R10-C03_N4_S018,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-63.17,-63.67,6.9
R10-C03_N4_S019,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-68.91,-63.67,6.9
R10-C03_N4_S020,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-66.07,-63.67,6.9
R10-C03_N4_S021,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-66.28,-63.67,6.9
R10-C03_N4_S022,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-65.34,-63.67,6.9
R10-C03_N4_S023,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-61.08,-63.67,6.9
R10-C03_N4_S024,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-60.99,-63.67,6.9
R10-C03_N4_S025,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-61.93,-63.67,6.9
R10-C03_N4_S026,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-61.76,-63.67,6.9
R10-C03_N4_S027,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-61.44,-63.67,6.9
R10-C03_N4_S028,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-58.85,-63.67,6.9
R10-C03_N4_S029,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-60.4,-63.67,6.9
R10-C03_N4_S030,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-59.3,-63.67,6.9
R10-C03_N4_S031,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-64.29,-63.67,6.9
R10-C03_N4_S032,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-66.68,-63.67,6.9
R10-C03_N4_S033,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-63.83,-63.67,6.9
R10-C03_N4_S034,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-64.0,-63.67,6.9
R10-C03_N4_S035,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-59.5,-63.67,6.9
R10-C03_N4_S036,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-68.07,-63.67,6.9
R10-C03_N4_S037,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-62.65,-63.67,6.9
R10-C03_N4_S038,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-58.7,-63.67,6.9
R10-C03_N4_S039,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-65.41,-63.67,6.9
R10-C03_N4_S040,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-60.71,-63.67,6.9
R10-C03_N4_S041,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-69.55,-63.67,6.9
R10-C03_N4_S042,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-65.32,-63.67,6.9
R10-C03_N4_S043,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-57.76,-63.67,6.9
R10-C03_N4_S044,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-66.86,-63.67,6.9
R10-C03_N4_S045,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-60.97,-63.67,6.9
R10-C03_N4_S046,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-64.6,-63.67,6.9
R10-C03_N4_S047,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-71.44,-63.67,6.9
R10-C03_N4_S048,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-62.93,-63.67,6.9
R10-C03_N4_S049,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-61.36,-63.67,6.9
R10-C03_N4_S050,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-57.85,-63.67,6.9
R10-C03_N4_S051,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-70.54,-63.67,6.9
R10-C03_N4_S052,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-65.01,-63.67,6.9
R10-C03_N4_S053,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-67.07,-63.67,6.9
R10-C03_N4_S054,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-61.48,-63.67,6.9
R10-C03_N4_S055,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-60.48,-63.67,6.9
R10-C03_N4_S056,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-62.8,-63.67,6.9
R10-C03_N4_S057,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-64.21,-63.67,6.9
R10-C03_N4_S058,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-67.8,-63.67,6.9
R10-C03_N4_S059,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-65.54,-63.67,6.9
R10-C03_N4_S060,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-65.68,-63.67,6.9
R10-C03_N4_S061,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-61.34,-63.67,6.9
R10-C03_N4_S062,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-67.33,-63.67,6.9
R10-C03_N4_S063,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-67.19,-63.67,6.9
R10-C03_N4_S064,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-66.43,-63.67,6.9
R10-C03_N4_S065,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-60.73,-63.67,6.9
R10-C03_N4_S066,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-61.38,-63.67,6.9
R10-C03_N4_S067,R10-C03,10,Center,3,6.12,13.6,0.45,RF_NODE_04_BackRight,-62.8,-63.67,6.9
